delegado;memoria;tiempo
delegado 352: ;1.8;1.02455163E8
delegado 353: ;1.9;1.03117107E8
delegado 354: ;1.9;1.03204878E8
delegado 355: ;1.9;1.00828953E8
delegado 356: ;1.9;1.01269517E8
delegado 357: ;1.9;1.03490867E8
delegado 358: ;1.9;1.03310692E8
delegado 359: ;2.5;1.03099553E8
delegado 360: ;2.5;1.03649831E8
delegado 362: ;2.5;1.00587581E8
delegado 361: ;2.5;1.00436175E8
delegado 363: ;2.5;9.987517E7
delegado 364: ;2.5;1.00050469E8
delegado 365: ;2.7;9.8615892E7
delegado 366: ;2.7;9.8593218E7
delegado 367: ;2.7;1.00136046E8
delegado 368: ;2.7;9.8212875E7
delegado 369: ;2.7;1.00665601E8
delegado 370: ;2.7;1.00434225E8
delegado 371: ;2.1;9.8846292E7
delegado 372: ;2.1;9.8676601E7
delegado 373: ;2.1;9.8750231E7
delegado 374: ;2.1;9.8813135E7
delegado 375: ;2.1;9.6484509E7
delegado 376: ;2.1;9.6470367E7
delegado 377: ;4.3;9.890115E7
delegado 378: ;4.3;9.7026253E7
delegado 379: ;4.3;9.8085606E7
delegado 380: ;4.3;9.8467656E7
delegado 381: ;4.3;9.8514467E7
delegado 382: ;4.3;9.6995046E7
delegado 383: ;3.3;9.3734092E7
delegado 384: ;3.3;9.2905383E7
delegado 385: ;3.3;9.3791143E7
delegado 386: ;3.3;9.374555E7
delegado 388: ;3.3;9.4131014E7
delegado 387: ;3.3;9.4250724E7
delegado 389: ;1.6;9.3608285E7
delegado 390: ;1.6;1.02215986E8
delegado 391: ;1.6;9.4221955E7
delegado 392: ;1.6;9.4052994E7
delegado 393: ;1.6;9.1849199E7
delegado 394: ;1.6;9.1873336E7
delegado 395: ;0.0;9.1710471E7
delegado 396: ;0.0;9.166366E7
delegado 397: ;0.0;9.0526775E7
delegado 398: ;0.0;9.0396093E7
delegado 399: ;0.0;8.9418904E7
